Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude
110587,130,7.0,12.0,9.0,0.23382,0,22.70946806,72.85714672
110588,30,6.0,6.0,0.0,-0.31263,0,22.44100873,73.07494517
110591,710,43.0,31.0,52.0,0.08391,0,20.95763322,73.1918213
110594,2365,60.0,53.0,75.0,-0.28376,2,22.76450145,72.60097869
110595,2095,74.0,64.0,82.0,0.00371,0,22.11742006,73.09920171
110599,120,4.0,4.0,14.0,-0.0013,0,21.43501095,69.85372428
110606,35,5.0,11.0,0.0,-1.25821,0,21.10993765,72.84181352
110607,990,59.0,59.0,80.0,0.50873,0,23.00197649,74.15534638
110609,210,12.0,12.0,37.0,0.026205000000000006,0,21.88459056,69.87538581
110612,190,44.0,42.0,40.0,0.36647,0,20.59646757,73.00011059999999
110616,60,4.0,4.0,0.0,0.74432,0,22.26706486,70.81037057
110617,40,4.0,4.0,25.0,0.12123,0,21.2013014,70.12313143
110619,660,33.0,33.0,30.0,0.05091,0,21.18661724,71.76137440000001
110624,621,42.0,40.0,52.0,0.18823,0,20.62767984,73.22074615
110625,90,2.0,2.0,0.0,-0.23413,0,20.74379341,73.49928437
110627,3425,108.0,102.0,250.0,-1.15491,0,20.66346299,73.79772848
110631,245,25.0,25.0,21.0,0.05863,0,21.39829137,72.99485925
110632,785,43.0,38.0,41.0,-0.06894,0,22.85442201,72.06854756
110634,25,5.0,5.0,30.0,0.26546,0,21.51786235,70.79458079
110647,490,37.0,28.0,70.0,-0.83737,0,21.60459591,73.46646009999999
110648,1180,49.0,34.0,88.0,-0.9891,0,22.96629338,73.73579437
110652,270,10.0,10.0,0.0,-0.06293,0,21.75663179,69.98114966
110653,25,5.0,5.0,17.0,0.17209,0,21.20432211,72.78541843
110656,270,9.0,9.0,21.0,1.06506,0,21.73257487,71.26147289
110663,250,33.0,33.0,30.0,1.37724,0,22.23861612,73.09633739
110665,465,37.0,32.0,103.0,-0.09789,0,22.84722005,74.26421374
110667,2540,91.0,74.0,69.0,-0.64747,0,22.12152424,72.59477492
110670,305,21.0,19.0,41.0,0.62288,0,21.76577094,72.12385892
110671,0,18.0,18.0,30.0,1.26653,0,22.47080768,70.06901106
110673,1150,51.0,51.0,93.0,-0.36299,0,20.25065788,72.76140579999999
110676,80,10.0,10.0,8.0,-0.09285,0,22.55197366,71.8079353
110677,740,44.0,40.0,49.0,0.90896,0,20.75414676,73.68209861
110681,520,35.0,35.0,46.0,-0.61069,0,24.3298854,71.68522163
110683,200,12.0,12.0,7.0,-0.36509,0,22.99254365,72.85384148
110684,1100,36.0,41.0,45.0,-0.92836,0,24.54585227,72.12306415
110685,4629,92.0,112.0,155.0,-1.18187,0,24.15394557,72.99844077
110686,580,29.0,29.0,45.0,-0.06041,0,23.33612452,68.78435188
110689,1260,60.0,61.0,66.0,-0.55639,0,22.62174751,71.60256822
110691,874,55.0,52.0,39.0,-0.94838,0,23.58445647,73.55699089
110696,170,9.0,9.0,16.0,-0.38254,0,21.7898365,71.25177279
110697,1230,51.0,47.0,89.0,-0.60968,0,22.90873728,72.91195963
110698,5530,80.0,74.0,57.0,-0.36402,0,23.12272063,70.04127955
110699,1135,52.0,52.0,46.0,0.8941,0,21.92321736,73.07958948
110702,225,10.0,10.0,2.0,0.08954,0,21.68937785,72.9879805
110703,180,12.0,12.0,27.0,-0.41976,0,23.88280098,72.32058719999999
110707,1615,97.0,94.0,71.0,-0.50749,0,21.4674168,73.85529389
110710,30,6.0,6.0,4.0,-1.0587,0,22.55875429,72.10257526
110712,3225,93.0,41.0,107.0,-1.42716,0,20.82812813,73.89092322
110713,40,6.0,6.0,8.0,-0.84215,0,20.19619028,72.81461179
110715,985,40.0,34.0,14.0,0.11324,0,22.31801431,73.44008422
110716,540,30.0,10.0,47.0,-1.07265,0,23.18988907,73.94083569
110723,1280,39.0,41.0,22.0,-0.57072,0,23.90737959,71.41629781
110725,120,20.0,20.0,20.0,-0.4373,0,23.70855681,72.85310083
110729,230,27.0,27.0,15.0,0.67026,0,20.76313478,73.03262884
110730,620,15.0,8.0,11.0,-0.99209,0,24.32985357,71.80156239
110734,110,14.0,14.0,38.0,0.88762,0,20.76235895,73.02697584
110740,1115,50.0,52.0,61.0,-1.14074,0,22.78007309,74.04035971
110742,180,6.0,6.0,28.0,-0.91264,0,23.79758741,71.32068585
110749,320,9.0,5.0,23.0,-0.6837,0,23.02418483,72.82291064
110750,235,26.0,25.0,34.0,0.87139,0,21.13014947,72.87576154
110758,220,16.0,14.0,0.0,-0.02505,0,21.74781209,72.66982018
110761,480,12.0,12.0,32.0,0.55757,0,21.62281047,69.99703170000001
110764,60,12.0,12.0,7.0,0.9907,0,21.6423223,69.62175116
110765,0,13.0,13.0,0.0,1.79306,0,21.70303742,72.97782442
110774,0,10.0,10.0,8.0,0.18183,0,21.09512715,73.38094023
110776,1858,88.0,76.0,160.0,-0.44208,0,22.22932343,73.76315954
110777,740,52.0,55.0,57.0,-0.04775,0,20.92361449,73.04401205
110778,0,3.0,3.0,4.0,1.74338,0,21.22799978,73.14208275
110784,783,33.0,33.0,64.0,-0.46803,0,22.79040105,73.20725148
110789,75,8.0,8.0,4.0,1.19511,0,23.19381936,72.59786441
110790,30,3.0,3.0,9.0,1.06566,0,22.1453201,70.80139287
110795,30,2.0,2.0,0.0,1.15961,0,21.76060365,72.13210191
110796,360,26.0,25.0,20.0,-0.27747,0,23.50351037,73.20741215
110797,0,2.0,2.0,0.0,1.4836,0,22.55815567,72.93715095
110802,730,50.0,45.0,55.0,0.12808,0,22.37047183,73.75345375
110804,1813,99.0,90.0,207.0,-0.88421,0,22.77578776,74.15732449
110808,535,40.0,35.0,74.0,-1.09643,0,23.93788075,72.83361740000001
110811,485,27.0,33.0,31.0,-0.54643,0,20.32477999,72.84099634
110815,120,17.0,17.0,0.0,0.00957,0,20.63535872,72.96590887
110820,430,41.0,48.0,47.0,-0.48734,0,21.49177522,73.44514324
110823,1112,24.0,45.0,70.0,-0.66097,0,23.12272692,74.05583107
110824,245,13.0,13.0,24.0,0.21031,0,21.839236399999997,69.59368885
110828,2490,53.0,66.0,62.0,-0.46842,0,24.13877767,71.45573184
110831,605,60.0,56.0,51.0,-0.04002,0,21.11798974,73.33093555
110832,135,16.0,15.0,23.0,0.8137,0,23.08409052,70.1325002
110834,105,7.0,7.0,11.0,-0.45326,0,22.805946399999996,70.8278886
110835,790,33.0,31.0,43.0,0.92971,0,21.98884238,73.04222433
110836,935,36.0,33.0,71.0,0.30004,0,24.32679249,72.8569722
110847,120,8.0,8.0,0.0,-0.40319,0,22.71952121,72.73823320000001
110853,30,26.0,26.0,67.0,1.22449,0,20.61475213,72.94652108
110854,120,6.0,6.0,0.0,0.78841,0,21.63537222,69.6028603
110855,420,7.0,7.0,18.0,-0.35392,0,22.71493231,70.70037598
110856,5255,83.0,83.0,99.0,-0.98222,0,20.83644385,73.56745582
110857,615,24.0,52.0,81.0,-1.06956,0,22.75108451,73.99650462
110858,1595,60.0,68.0,83.0,-0.98978,0,23.02991032,74.29055696
110859,40,4.0,4.0,0.0,0.75515,0,23.92352247,73.01814579
110865,1565,76.0,76.0,102.0,0.91461,0,21.91604226,73.07027129
110867,100,7.0,0.0,8.0,-1.14892,0,24.18662278,72.78064443
110871,855,41.0,35.0,31.0,-0.77941,0,23.2248163,73.71610845
110873,20,10.0,10.0,8.0,1.41141,0,22.49538734,70.05616709
110874,670,28.0,26.0,73.0,-0.531215,0,23.57489698,73.45338602
110876,40,4.0,4.0,0.0,0.06135,0,23.045453,70.15189564
110878,20,2.0,2.0,0.0,0.73234,0,21.79713637,69.87452881
110879,115,11.0,6.0,8.0,-0.35203,0,21.35794757,73.73993268
110883,1050,39.0,58.0,110.0,-0.19947,0,23.14935015,74.0580136
110887,790,32.0,40.0,60.0,-0.71389,0,23.22159021,73.97004423
110893,715,7.0,32.0,29.0,-1.70885,0,22.80703817,70.82049304
110900,75,5.0,5.0,9.0,-0.60235,0,21.30873625,70.25651229
110903,140,7.0,7.0,0.0,0.02471,0,20.913227,70.57158407
110904,105,7.0,7.0,9.0,-0.31437,0,23.5189629,71.91694736
110907,285,42.0,42.0,66.0,1.32608,0,20.60268342,72.93977238
110908,40,9.0,9.0,8.0,0.05474,1,22.30245122,70.78445502
110909,90,0.0,4.0,11.0,-1.49478,0,22.56671608,73.04768229
110911,0,33.0,33.0,37.0,1.15888,0,21.70532595,72.97051005
110917,140,17.0,17.0,19.0,1.10224,0,20.53012444,72.94715655
110924,180,6.0,6.0,14.0,-0.55272,0,21.67722568,69.75917659999999
110927,245,20.0,20.0,56.0,0.5158550000000001,0,23.67203736,73.07657516
110928,830,27.0,31.0,76.0,-0.8556,0,22.86626096,74.33519964
110936,5,1.0,1.0,0.0,0.04598,0,22.63932889,73.07312873
110948,155,26.0,26.0,44.0,-0.02108,0,20.55815626,73.1497525
110951,315,13.0,13.0,0.0,-0.37464,1,23.23994504,72.50467343
110956,910,40.0,40.0,55.0,-0.61978,0,20.82773652,73.50047025
110959,565,29.0,30.0,15.0,-0.49891,0,20.96813335,73.33688185
110960,650,33.0,22.0,13.0,-1.13603,0,21.4895684,73.52906689
110962,50,15.0,15.0,2.0,0.32159,0,22.54772857,72.94204542
110965,730,25.0,25.0,32.0,-0.45615,0,23.07906205,70.14288514
110967,395,25.0,25.0,36.0,0.87418,0,24.03480939,72.79874582
110973,255,26.0,26.0,36.0,1.0586799999999998,0,23.0223232,72.52278095
110974,60,59.0,59.0,75.0,0.56681,0,20.62089124,72.89289935
110981,510,29.0,24.0,45.0,0.43107,0,22.14176664,73.41851838
110982,1300,26.0,26.0,24.0,0.82076,0,22.54764923,72.89210647
110985,885,43.0,45.0,134.0,-1.1233,0,22.96523565,74.15511838
110994,140,7.0,7.0,0.0,1.08364,0,23.03062269,70.18316913
110996,1126,40.0,40.0,8.0,0.53253,0,22.04052819,70.55061474
110997,90,6.0,3.0,0.0,0.417095,0,22.67578307,72.62846608
110999,930,32.0,61.0,90.0,-1.45097,0,22.63768179,74.14818837
111002,935,42.0,36.0,57.0,-0.66608,0,21.15808317,73.65583117
111003,810,16.0,11.0,15.0,0.30744,0,21.65223175,69.61974359
111007,980,62.0,61.0,67.0,-0.48251,0,23.24719463,73.3136719
111022,195,18.0,18.0,6.0,-0.47874,0,22.42545364,72.74509195
111023,245,14.0,14.0,11.0,-1.15954,0,21.49807324,74.25334622
111027,135,12.0,12.0,6.0,0.40843,0,20.93548502,72.9346791
111029,1080,13.0,8.0,16.0,-0.94184,0,24.0526503,73.03881814
111030,1615,51.0,62.0,63.0,-0.96681,0,23.867462699999997,71.37451467
111031,470,13.0,18.0,8.0,-1.51392,0,23.22385237,72.62754264
111033,795,31.0,31.0,22.0,-0.89381,0,20.61027705,73.77148389
111037,540,24.0,23.0,49.0,0.66555,0,23.09382014,71.19819676
111038,90,5.0,5.0,0.0,-0.66683,0,20.76236963,73.20393184
111042,125,10.0,10.0,35.0,0.9607399999999999,0,21.21001679,72.88201199
111044,330,13.0,13.0,1.0,0.98605,0,22.41945735,72.77282482
111045,3015,69.0,66.0,82.0,-1.14277,0,20.81985597,73.74823145
111050,1345,80.0,79.0,185.0,-0.280425,0,23.67959571,73.07297996
111052,10,1.0,0.0,0.0,-0.83384,0,22.63119866,71.42950149
111053,245,27.0,16.0,25.0,-0.48679,0,21.08502889,73.28627693
111058,0,11.0,11.0,0.0,0.33645,0,20.37044663,72.91979509
111062,480,37.0,37.0,62.0,0.32926,0,21.03544543,72.8998453
111064,290,26.0,26.0,26.0,0.06624,0,23.09542819,73.14649822
111072,1089,51.0,49.0,70.0,-1.22169,0,22.69304141,73.69377388
111073,90,4.0,4.0,13.0,-0.9370799999999999,0,21.62222812,73.57130294
111074,0,8.0,8.0,7.0,1.8940000000000001,0,23.05949909,72.49209417
111075,380,27.0,26.0,31.0,-0.29031,0,22.17037909,72.92947981
111076,655,26.0,26.0,7.0,-0.19333,0,21.08379992,73.42721603
111078,1036,58.0,74.0,68.0,-1.30333,0,22.63391907,74.10553567
111083,1320,60.0,73.0,217.0,-0.83544,0,20.7073005,73.72610463
111089,25,19.0,19.0,6.0,0.63374,0,21.70566066,72.9889435
111090,80,8.0,8.0,21.0,0.30627,2,22.19426085,73.13134814
120008,180,6.0,6.0,1.0,1.61543,0,28.48697988,75.74466743
120015,845,19.0,19.0,75.0,1.37009,0,28.56122447,76.61149247
120020,360,11.0,11.0,6.0,1.18975,0,29.13818476,76.70057556
120028,420,12.0,12.0,36.0,0.859075,0,28.34681491,76.92027687
120055,115,9.0,9.0,10.0,-0.10248,0,29.52997283,76.77785809
120062,40,4.0,4.0,1.0,-0.35555,0,28.99686952,77.01215957
120069,1385,63.0,63.0,142.0,0.01911,0,29.33981381,75.88136806
120078,990,43.0,43.0,76.0,-0.19605,0,29.10278636,75.96731378
120083,405,23.0,23.0,67.0,0.69929,0,29.18295585,76.74253553
120102,45,7.0,5.0,13.0,0.78342,0,29.3397586,77.11450992
120107,2770,66.0,69.0,62.0,-0.44663,0,27.84123459,77.31066096
120113,845,53.0,44.0,82.0,1.04952,2,29.10876795,75.97295361
120124,3360,143.0,143.0,249.0,0.43825,0,29.01409114,76.29778787
120127,3575,64.0,54.0,141.0,0.624365,0,29.22488555,76.54044016
120136,100,4.0,4.0,1.0,1.0776,0,29.90353376,76.58278203
120140,190,7.0,7.0,2.0,1.12123,0,29.45752172,74.67344032
120145,540,40.0,46.0,22.0,0.30966499999999997,0,28.31497132,77.28461827
120146,495,15.0,15.0,52.0,1.29126,0,28.87710482,76.59549498
120147,0,4.0,4.0,2.0,1.2684,0,28.13638344,77.32670914
120153,140,7.0,7.0,9.0,0.34852,0,29.395815399999996,77.0151292
120155,145,10.0,10.0,14.0,0.5076,0,30.06627315,76.43002437
120160,50,5.0,5.0,16.0,-0.30709,0,27.90982446,77.46674235
120169,1212,70.0,52.0,78.0,-0.56136,0,28.77916362,76.18419564
120180,135,9.0,9.0,36.0,-0.18082,0,28.01731562,77.37056607
120181,130,13.0,13.0,41.0,0.5723,1,29.32805395,77.12005489
120186,40,37.0,37.0,62.0,1.13891,0,28.47177513,77.33707589
120189,2515,89.0,88.0,144.0,0.5746,0,29.21872344,76.27461362
120196,100,4.0,4.0,4.0,-0.27669,0,29.39797941,75.46147355
120203,1180,23.0,36.0,16.0,-0.85145,0,27.855874100000005,77.21641464
120224,435,31.0,31.0,39.0,1.23953,0,28.39854015,77.27914301
120234,30,3.0,3.0,5.0,-0.38788,0,29.942699199999996,77.03148319
120249,80,8.0,8.0,22.0,1.62057,0,29.5097905,75.44971075
120252,1630,75.0,93.0,84.0,-0.26412,0,27.830903600000003,76.98642646
120253,445,27.0,27.0,59.0,0.88285,0,29.37842533,76.96676279
120259,2970,76.0,97.0,101.0,-0.60085,0,28.17970781,76.99161518
120267,250,6.0,6.0,1.0,0.29885,0,30.01776976,76.24660209
120273,45,7.0,7.0,12.0,1.43815,0,28.80766667,76.12186538
120282,190,31.0,36.0,41.0,0.85287,0,28.33011836,76.11628193
120292,300,18.0,18.0,12.0,1.55719,0,30.25629897,76.91340613
120293,1305,52.0,52.0,97.0,0.15105,0,29.394412,76.27794953
120297,80,8.0,8.0,12.0,1.78206,0,28.71122966,76.93867579999998
120325,302,15.0,15.0,41.0,1.20709,0,27.86635705,77.19864688
120326,335,28.0,28.0,68.0,1.5386,0,28.79634488,76.13379746
120340,85,29.0,29.0,33.0,1.00404,0,28.38094651,77.28113969
120345,115,9.0,9.0,30.0,-0.11421,0,28.28786025,76.56740704
120348,140,14.0,14.0,42.0,0.16288,0,29.21211088,76.14071435
120351,325,10.0,10.0,14.0,0.08593,0,29.993318900000002,76.74335315
120362,725,42.0,42.0,68.0,0.89153,0,28.37100821,77.28816839
120370,3955,106.0,106.0,136.0,0.4332,0,29.56571806,76.18193256
120380,560,37.0,37.0,35.0,0.3099,0,30.02584563,76.33894104
120394,340,30.0,30.0,35.0,-0.32003,0,28.25496494,77.19443914
120401,3230,46.0,62.0,45.0,-0.53326,0,27.76073463,76.92891128
120402,3635,101.0,97.0,183.0,0.70671,0,28.84711534,76.11752328
120404,40,14.0,14.0,8.0,0.02163,0,28.31910842,77.40079434
120410,1150,38.0,38.0,63.0,0.74267,0,29.06106903,75.76647015
120422,335,27.0,27.0,34.0,1.3318,0,28.82290464,76.55265865
120425,260,11.0,4.0,18.0,0.11024,0,29.16754197,76.10324196
120430,22,11.0,11.0,12.0,0.33244,0,30.34316688,77.21304275
120437,50,7.0,7.0,7.0,0.30671,0,29.74671854,75.85048731
120440,284,12.0,10.0,26.0,0.03258999999999995,0,28.01620424,77.50115314
120446,145,17.0,17.0,68.0,0.37579,0,29.34531356,76.34956792
120451,455,29.0,29.0,13.0,0.21308,0,28.41510387,76.31515572
120453,545,55.0,53.0,114.0,1.21078,0,28.46811663,77.35006243
120460,230,27.0,27.0,33.0,0.99578,0,28.15650094,76.75140312
120462,870,24.0,24.0,43.0,0.06231,0,28.18378514,77.05331211
120470,798,56.0,56.0,43.0,0.24065,0,29.08285024,75.71902769
120471,1410,49.0,47.0,90.0,-0.15291,0,28.123269800000003,77.2424226
120494,270,9.0,9.0,5.0,1.28673,0,28.667091,76.47545948
120497,45,9.0,9.0,7.0,0.97375,0,29.76801962,76.22558398
120501,735,27.0,23.0,22.0,0.37705,0,28.17414043,76.14502808
120506,2610,72.0,103.0,66.0,-1.17729,0,27.7048182,76.96714335
120511,2730,97.0,95.0,175.0,0.90816,0,28.95718786,76.09510641
120516,1320,49.0,29.0,30.0,-1.23061,0,28.17639551,76.98181258
120518,90,6.0,6.0,16.0,1.21395,0,28.28019076,77.12402741
120521,410,11.0,11.0,26.0,-0.18028,0,28.3799577,76.71574211
120523,0,5.0,5.0,0.0,-0.05341,0,29.52125369,75.18023248
120528,1170,53.0,53.0,66.0,0.52038,0,29.69238272,76.81188842
120555,940,34.0,34.0,84.0,-0.03511,0,29.43084648,75.25690568
120564,120,6.0,6.0,18.0,-0.71365,0,29.24749825,76.9179944
120583,420,22.0,22.0,38.0,0.67953,1,28.90651589,76.05594592
120611,190,10.0,8.0,3.0,1.50223,0,28.22133899,76.18430479999999
120612,135,17.0,17.0,37.0,1.66283,0,29.15583906,75.71037938
120614,60,3.0,3.0,0.0,-1.25122,0,28.41662189,76.47615243
120618,121,11.0,16.0,52.0,-0.14378,0,28.52012402,76.67428797
120636,245,37.0,37.0,35.0,-0.41122,0,29.44400425,76.66686763
120638,100,5.0,5.0,6.0,-0.42459,0,29.70087745,75.73014683
120642,100,62.0,62.0,173.0,1.09809,0,28.32874104,77.31136121
120646,2285,65.0,65.0,115.0,0.96238,0,29.69134539,76.43827642
120647,35,7.0,7.0,0.0,1.52126,1,28.58001841,76.46669095
120651,285,30.0,30.0,33.0,0.24047,0,29.55563548,76.70010322
120664,3140,113.0,102.0,201.0,-0.07888,0,27.86616711,75.98811447
120674,385,9.0,9.0,9.0,-0.32341,0,29.75162438,75.21028474
120682,90,3.0,3.0,0.0,1.00727,0,28.14428622,77.33578955
120685,30,6.0,6.0,0.0,0.29553,0,28.03937098,76.10114067
120688,290,13.0,13.0,25.0,-0.12644,0,30.07571849,76.5635688
120699,1585,76.0,71.0,141.0,1.051995,0,28.69763303,76.83445297
120705,135,44.0,44.0,130.0,1.04992,0,28.48779798,77.29501751
120707,300,6.0,9.0,22.0,-0.52486,0,27.87927635,77.15083059999999
120709,100,17.0,17.0,14.0,0.29718,1,28.17941907,76.18236485
120711,1830,42.0,42.0,127.0,0.30715,0,28.80192297,76.21653598
120715,280,7.0,7.0,29.0,0.29462,0,28.3643932,75.93850799
120720,550,26.0,25.0,55.0,0.38997,0,28.70403247,76.76159315
120722,2090,64.0,64.0,105.0,0.17989,0,29.71015065,76.46995739
120736,880,29.0,29.0,32.0,0.08741,0,28.22047368,76.47225486
120751,2105,84.0,81.0,175.0,0.5128,2,28.79730271,76.46269362
120758,155,7.0,7.0,7.0,-0.78666,1,29.28387042,75.56207947
120762,150,25.0,25.0,35.0,1.15117,0,29.13230745,76.97981617
120763,210,7.0,7.0,2.0,0.44289,0,29.68984763,75.20269482
120774,600,40.0,40.0,35.0,1.02842,0,28.32843642,76.60115942
120777,565,69.0,69.0,88.0,1.64342,0,28.36893301,77.29055586
120782,20,2.0,2.0,0.0,0.13703,1,29.14241932,76.02749688
120784,1895,47.0,68.0,78.0,-0.69622,0,27.90276937,77.14031378
120787,225,8.0,6.0,35.0,0.77261,0,28.59826747,76.26943395
120790,2740,87.0,87.0,191.0,0.83244,0,28.61349688,76.32926314
120792,260,38.0,38.0,68.0,0.260755,0,28.07112247,77.4312232
120802,60,4.0,0.0,6.0,-0.66884,0,29.44192292,75.68637395
120803,870,46.0,46.0,49.0,0.33862,0,29.18421116,76.48360054
120805,60,6.0,6.0,22.0,-0.59699,0,29.88765838,76.31784736
120808,90,6.0,6.0,0.0,0.82135,0,30.27986178,76.98326591
120810,135,14.0,14.0,28.0,-0.5093,0,28.21369903,76.82175298
120815,240,85.0,85.0,75.0,1.19581,0,28.40365379,76.20838769
120817,80,8.0,8.0,15.0,0.01757,0,28.11083223,77.33854381
120820,0,5.0,5.0,3.0,0.33124,0,28.32754701,77.35871488
120821,20,1.0,1.0,0.0,-0.17114,0,30.83272912,76.93420325
120823,675,28.0,28.0,63.0,0.66497,0,28.52430753,76.23798938
120853,900,19.0,19.0,7.0,0.02882,0,28.05729618,77.03624821
120860,1175,76.0,76.0,137.0,0.74944,0,28.33418241,77.31338989
120862,2435,83.0,82.0,166.0,0.67217,0,28.75430688,76.71149709
120875,115,9.0,9.0,19.0,-0.37652,0,28.04237106,76.54018472
120878,170,7.0,4.0,0.0,-1.77707,0,28.88229752,76.57640112
120882,1305,35.0,32.0,54.0,-0.33662,0,28.09585951,77.23015573
120883,1885,85.0,85.0,102.0,-0.16631,0,28.07541304,77.06741666
120895,5365,113.0,113.0,195.0,1.09466,0,28.9139044,76.49079395
120896,100,8.0,4.0,12.0,-0.79479,0,28.03487689,77.4059574
120900,60,6.0,6.0,13.0,-0.50854,0,28.12948077,76.56466175
130002,140,5.0,7.0,1.0,0.41459,0,31.55465935,78.47142937
130007,815,66.0,63.0,120.0,0.15132,0,32.12385543,76.28584199
130008,1070,48.0,42.0,73.0,1.13499,0,32.85518796,76.11854273
130009,515,23.0,21.0,11.0,-0.36028,0,31.81284921,77.19852327
130013,170,17.0,17.0,60.0,0.43101,0,32.48184566,76.19167584
130015,940,51.0,51.0,59.0,-0.28709,0,32.84120998,76.25927139
130017,460,25.0,23.0,51.0,0.08537,0,32.22682495,77.18649817
130018,780,34.0,30.0,63.0,-0.06159,0,31.10019622,76.78364253
130022,25,5.0,5.0,10.0,-0.36535,0,30.44619755,77.62606323
130027,555,67.0,60.0,39.0,0.97643,0,31.51195852,76.91359935
130031,95,11.0,11.0,45.0,-0.19358,1,32.08574599,75.92475746
130033,410,30.0,30.0,47.0,-0.52453,0,31.26383285,77.93945877
130038,730,55.0,53.0,95.0,0.94895,0,31.52589268,76.89727812
130041,270,21.0,21.0,31.0,-0.34518,0,31.40170296,76.55089942
130043,995,70.0,69.0,90.0,0.86005,0,31.008191600000004,77.02753724
130045,525,29.0,29.0,51.0,1.59037,0,30.90938021,77.09917568
130048,46,14.0,14.0,24.0,0.35305,0,31.44016497,76.18833789
130050,375,34.0,34.0,86.0,0.03359,0,31.53666439,76.71466493
130053,20,3.0,1.0,9.0,-0.50464,0,31.59232208,78.47974633
130054,525,65.0,63.0,97.0,-0.05918,0,32.68424718,76.69595839
130059,110,8.0,8.0,24.0,0.13893,1,31.60931564,76.54149254
130062,895,78.0,78.0,125.0,1.04098,0,31.40558779,76.61897422
130064,125,17.0,14.0,34.0,0.62524,0,31.75016213,76.33930563
130069,20,4.0,4.0,19.0,-0.30799,0,31.82276041,76.49600396
130071,770,42.0,42.0,78.0,0.509,0,32.22481939,78.07701263
130080,20,4.0,4.0,5.0,0.95769,0,30.54306389,77.72020368
130082,62,9.0,9.0,21.0,0.65756,0,31.35047244,76.31609534
130083,440,75.0,66.0,176.0,-0.36778,0,32.70285084,76.67724794
130084,300,31.0,31.0,72.0,0.33006,0,31.98192745,77.15392913
130086,95,14.0,14.0,31.0,-0.2008,0,31.58022748,78.81285109
130087,810,44.0,44.0,76.0,0.70105,0,31.59971087,76.74071018
130093,94,13.0,13.0,20.0,0.40813,0,31.73615246,76.08026140000001
130095,1430,70.0,67.0,158.0,0.7356450000000001,0,31.47085481,76.80945644
130097,14,7.0,7.0,20.0,-0.60946,0,31.7653397,76.32373075
130099,230,18.0,16.0,31.0,0.09923,0,31.71715819,76.11062116
130101,485,26.0,26.0,61.0,-0.14458,0,31.64899126,76.37502271
130103,70,7.0,7.0,0.0,0.51105,0,31.34466925,77.31152385
130105,660,26.0,26.0,52.0,0.41266,0,30.87738186,77.23294256
130108,460,35.0,35.0,26.0,0.0267,0,31.65720673,77.33598029999999
130110,530,38.0,38.0,45.0,-0.36834,0,31.31606417,77.17744451
130113,255,12.0,12.0,5.0,0.85326,0,31.57415118,76.61118181
130114,524,33.0,33.0,45.0,0.68559,0,31.67948843,76.28318255
130116,30,3.0,3.0,10.0,0.43928,0,31.76482357,76.20573056
130120,50,5.0,5.0,19.0,0.13122,0,32.55709257,77.03482435
130122,70,9.0,9.0,14.0,-0.59256,0,31.34233108,76.83058994
130127,355,42.0,42.0,46.0,0.86495,0,31.475149699999996,76.61801435
130129,130,16.0,16.0,17.0,0.046169999999999996,0,31.70504082,76.33691601
130132,1115,47.0,46.0,110.0,0.48295,0,32.2100061,76.21256361
130133,75,12.0,12.0,0.0,0.6438999999999999,0,32.47158353,77.06057298
130135,60,6.0,6.0,20.0,-0.02244,0,32.14134165,76.47185468
130138,124,6.0,4.0,0.0,-0.08339,0,31.26146184,77.06600727
130139,2280,32.0,32.0,50.0,-0.46178,0,30.62180056,77.59308804
130144,315,28.0,28.0,48.0,0.17776,0,31.72347458,76.79682318
130145,85,8.0,8.0,0.0,1.60387,0,31.72352297,76.70148958
130147,155,18.0,18.0,18.0,0.77521,0,31.76043073,76.27962046
130149,220,7.0,7.0,0.0,0.3874,0,31.6089164,78.46942506
130153,435,45.0,47.0,29.0,0.00271,0,32.84205188,76.78945621
130159,20,4.0,4.0,0.0,1.12846,0,30.89713516,77.09644022
130162,90,6.0,6.0,0.0,-0.2408,0,31.240612300000002,77.6629196
130168,10,1.0,1.0,0.0,-0.08458,0,31.55773408,77.92635247
130170,555,20.0,20.0,40.0,1.0794,0,30.91113549,76.95778771
130173,1900,97.0,97.0,64.0,0.29229,0,32.62992193,76.85113729
130177,998,68.0,68.0,71.0,0.45161,1,31.31574348,76.87274161
130178,546,43.0,41.0,38.0,0.92422,0,31.37733308,76.73027048
130181,2015,93.0,90.0,147.0,1.4723,0,32.74364312,76.12640593
130182,110,13.0,13.0,11.0,-0.14967,0,31.72687327,76.06662907
130183,5,1.0,1.0,0.0,-0.16173,0,32.33850227,77.16944346
130184,475,32.0,32.0,76.0,1.3360850000000002,0,31.06156619,77.1489606
130185,52,4.0,4.0,0.0,-0.80861,0,31.89586212,77.1407428
130187,325,27.0,27.0,32.0,0.99107,0,30.51175102,77.36436725
130189,400,39.0,39.0,28.0,0.60214,0,31.35067665,76.56769096
130191,100,12.0,12.0,11.0,0.18521,0,32.08213249,76.55960785
