,id,max_light,min_light,mean_light,median_light,std_light,Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude,geometry
2940,160714.0,63.0,9.0,40.45,41.0,19.35374640734966,160714,65,9.0,9.0,1.0,0.1476,0,12.3314154,76.69592683,POINT (76.69592683 12.3314154)
2941,160723.0,7.0,4.0,5.17,5.0,0.5840376700179535,160723,100,14.0,14.0,37.0,-1.3009,0,15.98230899,75.7979619,POINT (75.7979619 15.98230899)
2942,160726.0,13.0,5.0,7.96,7.0,1.810635247641004,160726,1300,84.0,80.0,58.0,-0.19321,0,12.47037833,77.46597419,POINT (77.46597419 12.47037833)
2943,160729.0,51.0,6.0,18.44,13.0,12.379272999655514,160729,110,7.0,5.0,7.0,-0.48036,1,15.41703543,76.54676967,POINT (76.54676967 15.41703543)
2944,160730.0,26.0,0.0,8.31,7.0,4.836724097982021,160730,30,2.0,2.0,0.0,-0.30412,0,15.48909786,76.50718568,POINT (76.50718568 15.48909786)
2945,160739.0,39.0,8.0,12.74,11.0,6.189701123640785,160739,1185,66.0,57.0,137.0,-0.08486,0,12.95480588,78.33508671,POINT (78.33508671 12.95480588)
2946,160742.0,7.0,0.0,4.88,5.0,1.4302447343024898,160742,269,19.0,17.0,7.0,-0.51611,0,13.51317479,76.18167521,POINT (76.18167521 13.51317479)
2947,160746.0,57.0,5.0,17.4,8.0,15.025977505640023,160746,1370,80.0,77.0,85.0,-0.004305,0,14.60392427,75.66079495,POINT (75.66079495 14.60392427)
2948,160747.0,63.0,11.0,41.96,40.5,15.73907239960475,160747,160,10.0,10.0,16.0,0.97281,0,14.45770286,75.91457707,POINT (75.91457707 14.45770286)
2949,160750.0,62.0,8.0,38.85,42.0,17.429500853438114,160750,30,3.0,3.0,0.0,0.73632,0,15.15818604,76.92601073,POINT (76.92601073 15.15818604)
2950,160751.0,10.0,5.0,6.66,6.0,1.1766052864066183,160751,85,5.0,5.0,18.0,-0.54471,0,14.85788223,75.15491767,POINT (75.15491767 14.85788223)
2951,160755.0,33.0,6.0,13.22,10.5,6.582674228609525,160755,90,10.0,10.0,0.0,0.47967,0,12.66609249,76.49163797,POINT (76.49163797 12.66609249)
2952,160769.0,5.0,0.0,0.2,0.0,0.9797958971132712,160769,365,33.0,28.0,39.0,-0.55966,0,14.68669281,76.15028781,POINT (76.15028781 14.68669281)
2953,160772.0,9.0,6.0,7.3,7.0,0.99498743710662,160772,280,14.0,14.0,26.0,-0.41239,0,12.52511965,77.27492013,POINT (77.27492013 12.52511965)
2954,160777.0,9.0,6.0,7.42,7.0,0.7096477999684068,160777,1000,72.0,65.0,112.0,0.01947,0,13.22771291,76.98505796,POINT (76.98505796 13.22771291)
2955,160779.0,8.0,4.0,5.92,6.0,0.8565045242145541,160779,440,31.0,31.0,47.0,-0.07597,0,18.02383099,77.33373985,POINT (77.33373985 18.02383099)
2956,160784.0,8.0,0.0,3.54,5.0,3.0932830455682523,160784,135,17.0,17.0,12.0,-0.62273,0,13.97983395,76.32838999,POINT (76.32838999 13.97983395)
2957,160785.0,63.0,7.0,41.97,47.0,18.043533467699724,160785,110,6.0,6.0,0.0,0.23909,1,15.34665993,75.10370232,POINT (75.10370232 15.34665993)
2958,160792.0,49.0,6.0,17.03,12.0,11.191474433692818,160792,800,44.0,44.0,63.0,0.91633,0,13.60840003,77.51660103,POINT (77.51660103 13.60840003)
2959,160797.0,27.0,6.0,10.32,9.0,4.498622011238552,160797,95,7.0,3.0,12.0,-1.17109,0,12.32806639,76.77762611,POINT (76.77762611 12.32806639)
2960,160799.0,11.0,0.0,1.58,0.0,2.6727513913568544,160799,324,28.0,26.0,58.0,-0.24788,0,14.29607554,74.8498505,POINT (74.8498505 14.29607554)
2961,160818.0,58.0,10.0,24.27,17.0,14.334472435356663,160818,335,24.0,24.0,22.0,0.84042,0,12.69624377,77.28435877,POINT (77.28435877 12.69624377)
2962,160819.0,32.0,0.0,11.82,10.0,7.5926016621445385,160819,35,7.0,7.0,1.0,-0.3122,0,13.99661815,74.54519300000001,POINT (74.54519300000001 13.99661815)
2963,160826.0,12.0,0.0,6.04,6.0,2.9254743205162472,160826,1595,65.0,58.0,107.0,-0.32276,0,16.05701671,77.31350401,POINT (77.31350401 16.05701671)
2964,160828.0,8.0,5.0,6.37,6.0,0.8325262758616092,160828,770,66.0,59.0,71.0,-0.30424,0,13.42577429,77.43965754,POINT (77.43965754 13.42577429)
2965,160831.0,50.0,5.0,17.89,12.5,12.28974775981997,160831,20,9.0,9.0,4.0,1.8653,0,16.77348806,77.13525675,POINT (77.13525675 16.77348806)
2966,160839.0,8.0,0.0,3.81,5.0,2.862498908296735,160839,1865,56.0,82.0,68.0,-0.39556,0,14.04880048,76.6962507,POINT (76.6962507 14.04880048)
2967,160841.0,8.0,0.0,4.97,6.0,2.5824600674550613,160841,655,24.0,22.0,67.0,-0.56891,0,14.58057738,76.70161777,POINT (76.70161777 14.58057738)
2968,160844.0,15.0,0.0,6.68,6.0,2.781654184114194,160844,416,58.0,57.0,33.0,0.377,0,14.36724338,75.25550849,POINT (75.25550849 14.36724338)
2969,160845.0,12.0,5.0,6.85,6.0,1.8567444627627139,160845,635,48.0,48.0,66.0,-0.32063,0,16.54057089,75.6247249,POINT (75.6247249 16.54057089)
2970,160852.0,17.0,8.0,11.1,10.0,2.0174241001832014,160852,312,45.0,44.0,57.0,0.38602,0,13.27697078,77.46797853,POINT (77.46797853 13.27697078)
2971,160853.0,21.0,0.0,5.87,6.0,3.6596584540090626,160853,2235,92.0,91.0,123.0,-0.188535,1,15.35569715,76.0905396,POINT (76.0905396 15.35569715)
2972,160862.0,15.0,5.0,8.33,7.0,2.7131347183654553,160862,285,26.0,23.0,26.0,-0.64539,0,16.27957404,75.87512322,POINT (75.87512322 16.27957404)
2973,160863.0,52.0,5.0,17.38,12.0,12.652888998169548,160863,175,12.0,12.0,9.0,-0.37191,0,14.79064342,75.39216364,POINT (75.39216364 14.79064342)
2974,160866.0,32.0,0.0,7.51,6.0,4.970905350134922,160866,180,21.0,21.0,17.0,0.0164,0,13.75989403,77.85200279,POINT (77.85200279 13.75989403)
2975,160870.0,8.0,4.0,5.71,6.0,0.8519976525789257,160870,841,51.0,51.0,22.0,-0.91738,0,14.76859333,75.52311907,POINT (75.52311907 14.76859333)
2976,160874.0,11.0,0.0,6.34,6.0,2.384197978356663,160874,695,25.0,24.0,21.0,-0.35749,0,13.39460561,76.18521874,POINT (76.18521874 13.39460561)
2977,160881.0,0.0,0.0,0.0,0.0,0.0,160881,40,8.0,8.0,0.0,0.240855,0,12.38241122,75.57617821,POINT (75.57617821 12.38241122)
2978,160884.0,40.0,6.0,11.96,9.0,6.636143458364956,160884,615,43.0,46.0,18.0,0.18887,0,12.96923053,77.18549227,POINT (77.18549227 12.96923053)
2979,160885.0,27.0,0.0,6.28,5.0,6.805997355274243,160885,309,23.0,23.0,19.0,0.25962,0,12.98386459,75.77592065,POINT (75.77592065 12.98386459)
2980,160890.0,58.0,0.0,26.47,23.5,16.6682062622227,160890,265,5.0,9.0,12.0,0.8804,0,13.32360995,74.73189464,POINT (74.73189464 13.32360995)
2981,160904.0,11.0,5.0,6.96,7.0,1.6057397049335238,160904,95,12.0,9.0,41.0,-0.08817,0,12.97780719,75.99229043,POINT (75.99229043 12.97780719)
2982,160907.0,8.0,0.0,1.98,0.0,2.870470344734465,160907,5895,103.0,97.0,63.0,-0.68397,0,16.12477791,77.11801377,POINT (77.11801377 16.12477791)
2983,160911.0,25.0,0.0,8.28,6.0,5.9043712620396755,160911,545,34.0,28.0,3.0,-0.05007,0,15.00909121,75.94806627,POINT (75.94806627 15.00909121)
2984,160918.0,8.0,0.0,5.26,5.0,1.998099096641606,160918,20,4.0,0.0,14.0,-0.42567,0,12.71983589,75.91502361,POINT (75.91502361 12.71983589)
2985,160920.0,13.0,7.0,8.09,8.0,1.0779146533933008,160920,275,28.0,28.0,61.0,-0.61042,0,17.9123106,77.2400031,POINT (77.2400031 17.9123106)
2986,160922.0,26.0,0.0,8.38,6.0,6.002965933603155,160922,60,12.0,12.0,39.0,0.46048,1,16.4831626,76.30335444,POINT (76.30335444 16.4831626)
2987,160924.0,14.0,5.0,6.31,6.0,1.54722331936925,160924,490,39.0,31.0,23.0,-0.46077,0,16.69140755,77.16514323,POINT (77.16514323 16.69140755)
2988,160927.0,43.0,0.0,15.02,12.0,9.467819178670451,160927,546,24.0,24.0,9.0,0.61861,0,13.66142183,77.21215515,POINT (77.21215515 13.66142183)
2989,160928.0,63.0,6.0,27.44,16.5,20.519415196345147,160928,60,3.0,3.0,0.0,0.94927,1,14.42887363,75.90162362,POINT (75.90162362 14.42887363)
2990,160937.0,17.0,8.0,12.05,12.0,2.3339880033967613,160937,165,7.0,6.0,10.0,0.47674,0,13.26682948,77.9844958,POINT (77.9844958 13.26682948)
2991,160938.0,59.0,7.0,24.58,16.0,17.11325801827343,160938,15,3.0,3.0,0.0,-0.34152,1,12.55098531,76.91748932,POINT (76.91748932 12.55098531)
2992,160939.0,57.0,6.0,19.33,13.0,14.766892022358665,160939,40,4.0,4.0,16.0,-0.60404,0,14.62983966,75.62369875,POINT (75.62369875 14.62983966)
2993,160941.0,62.0,19.0,40.76,40.0,14.022924088791184,160941,385,28.0,28.0,38.0,0.73532,1,13.07827516,77.77803692,POINT (77.77803692 13.07827516)
2994,160942.0,14.0,5.0,6.94,6.0,1.560897177907629,160942,230,26.0,23.0,30.0,-0.72507,0,12.55616186,76.70520645,POINT (76.70520645 12.55616186)
2995,160943.0,22.0,5.0,9.04,8.0,3.992292574448922,160943,500,22.0,22.0,14.0,-0.77656,0,16.0742701,75.76409063,POINT (75.76409063 16.0742701)
2996,160951.0,23.0,0.0,7.99,6.0,5.557868296388463,160951,1582,77.0,77.0,94.0,0.28343,0,12.19006052,75.81287218,POINT (75.81287218 12.19006052)
2997,160953.0,19.0,7.0,11.28,11.0,2.860349628978947,160953,240,18.0,18.0,24.0,-0.38054,0,12.17819045,76.77042025,POINT (76.77042025 12.17819045)
2998,160963.0,48.0,6.0,15.44,14.5,8.56892058546466,160963,430,18.0,9.0,11.0,-0.42814,0,15.35337882,76.19965284,POINT (76.19965284 15.35337882)
2999,160964.0,9.0,5.0,5.85,6.0,0.8411301920630361,160964,130,16.0,11.0,12.0,-0.2665099999999999,0,13.436711,74.82587288,POINT (74.82587288 13.436711)
3000,160966.0,13.0,5.0,6.54,6.0,2.0996190130592742,160966,510,54.0,40.0,100.0,0.17125,0,16.34639598,76.80664841,POINT (76.80664841 16.34639598)
3001,160968.0,6.0,0.0,0.5,0.0,1.5066519173319364,160968,475,41.0,41.0,72.0,-0.13588,0,13.89373985,75.20600167,POINT (75.20600167 13.89373985)
3002,160972.0,8.0,5.0,6.17,6.0,0.7355949972641196,160972,880,49.0,47.0,76.0,-0.2361,0,13.58369352,78.23011533,POINT (78.23011533 13.58369352)
3003,160977.0,43.0,7.0,12.58,9.0,8.087249223314439,160977,35,2.0,2.0,0.0,0.56503,0,12.58138773,76.90520926,POINT (76.90520926 12.58138773)
3004,160979.0,10.0,0.0,4.97,6.0,2.923884402639749,160979,1380,59.0,55.0,62.0,-0.64809,0,16.03057149,77.15942669,POINT (77.15942669 16.03057149)
3005,160982.0,52.0,6.0,18.2,12.0,12.643575443678898,160982,780,33.0,32.0,38.0,0.61845,1,13.25681776,76.46883952,POINT (76.46883952 13.25681776)
3006,160989.0,51.0,5.0,19.16,15.5,12.187468974319483,160989,80,8.0,8.0,1.0,0.596385,0,15.43976709,76.52596952,POINT (76.52596952 15.43976709)
3007,160990.0,6.0,0.0,2.86,4.5,2.7277096619691767,160990,580,51.0,48.0,79.0,-0.96774,0,13.75958572,76.50702552,POINT (76.50702552 13.75958572)
3008,160992.0,7.0,5.0,6.1,6.0,0.47958315233127197,160992,1005,69.0,58.0,106.0,-0.30864,2,13.42040533,77.38436871,POINT (77.38436871 13.42040533)
3009,160997.0,63.0,6.0,27.52,17.5,21.239340856062363,160997,120,24.0,24.0,18.0,0.53394,0,15.36813492,75.17091312,POINT (75.17091312 15.36813492)
3010,161008.0,63.0,13.0,50.92,55.5,12.537687187037328,161008,15,3.0,3.0,0.0,0.41255,0,15.86585675,74.51068001,POINT (74.51068001 15.86585675)
3011,161009.0,6.0,0.0,2.02,0.0,2.5455058436389417,161009,370,25.0,20.0,22.0,-0.58599,1,14.23275765,75.26891124,POINT (75.26891124 14.23275765)
3012,161015.0,8.0,0.0,4.35,5.0,1.8020821290940099,161015,0,5.0,0.0,1.0,-0.80807,0,15.17374563,75.20250299,POINT (75.20250299 15.17374563)
3013,161018.0,44.0,7.0,18.42,15.0,10.253955334406328,161018,210,21.0,21.0,32.0,0.37319,0,12.56618785,77.03443565,POINT (77.03443565 12.56618785)
3014,161023.0,58.0,5.0,16.14,10.0,13.079006078444953,161023,780,68.0,62.0,68.0,0.16157,0,16.83630188,75.65961828,POINT (75.65961828 16.83630188)
3015,161027.0,0.0,0.0,0.0,0.0,0.0,161027,740,39.0,31.0,35.0,-0.25925,0,0.0,0.0,POINT (0 0)
3016,161031.0,14.0,6.0,9.87,10.0,1.9321231844786708,161031,125,13.0,13.0,22.0,-0.76141,0,15.93900419,75.11044133,POINT (75.11044133 15.93900419)
3017,161035.0,22.0,7.0,10.44,9.0,3.6340610891948417,161035,580,36.0,32.0,71.0,-0.19934,0,13.01853334,78.46093866,POINT (78.46093866 13.01853334)
3018,161039.0,10.0,6.0,7.51,7.0,0.9746281342132495,161039,1620,92.0,90.0,102.0,-0.13521,1,13.22822161,76.93289753,POINT (76.93289753 13.22822161)
3019,161044.0,55.0,6.0,19.22,14.0,13.791722154973975,161044,176,25.0,25.0,60.0,-0.73916,0,14.30566394,76.64506052,POINT (76.64506052 14.30566394)
3020,161045.0,10.0,5.0,6.34,6.0,0.7901898506055365,161045,700,19.0,19.0,0.0,-0.63356,0,11.76590928,76.79642927,POINT (76.79642927 11.76590928)
3021,161052.0,4.0,0.0,0.04,0.0,0.39799497484264795,161052,55,9.0,19.0,40.0,-1.10496,0,15.09323549,74.46692624,POINT (74.46692624 15.09323549)
3022,161054.0,63.0,13.0,49.62,55.0,13.610863308401859,161054,85,14.0,13.0,19.0,-0.16949,0,15.34604767,75.13607205,POINT (75.13607205 15.34604767)
3023,161059.0,8.0,4.0,5.7,6.0,0.6403124237432849,161059,730,37.0,32.0,80.0,0.22507,0,14.27740674,75.94283997,POINT (75.94283997 14.27740674)
3024,161062.0,54.0,10.0,25.79,23.0,12.830662492638485,161062,50,2.0,2.0,0.0,-0.03039,0,12.12932401,76.70271344,POINT (76.70271344 12.12932401)
3025,161066.0,15.0,0.0,4.74,5.0,3.183143100773196,161066,1005,38.0,36.0,27.0,-0.90666,0,13.76602952,75.81833948,POINT (75.81833948 13.76602952)
3026,161067.0,63.0,10.0,43.55,47.0,16.72565394835132,161067,550,70.0,70.0,108.0,0.71083,0,13.34704992,77.08793486,POINT (77.08793486 13.34704992)
3027,161074.0,13.0,5.0,7.86,7.5,1.5298365925810506,161074,15,2.0,0.0,0.0,-1.103865,0,12.00548155,76.94807753,POINT (76.94807753 12.00548155)
3028,161077.0,60.0,6.0,24.86,18.5,15.678660657084203,161077,210,13.0,6.0,16.0,-0.45619,0,15.26000971,76.41421677,POINT (76.41421677 15.26000971)
3029,161080.0,8.0,4.0,6.18,6.0,0.8411896337925235,161080,2645,67.0,60.0,64.0,-0.75366,0,16.80157921,77.25053559,POINT (77.25053559 16.80157921)
3030,161085.0,41.0,0.0,13.47,10.0,9.269795035490269,161085,25,13.0,13.0,7.0,0.87273,1,15.76736344,76.77139109,POINT (76.77139109 15.76736344)
3031,161090.0,8.0,0.0,3.23,5.0,3.117226331211772,161090,35,7.0,7.0,0.0,1.1041,0,13.89933403,74.64343584,POINT (74.64343584 13.89933403)
3032,161092.0,34.0,7.0,14.67,13.0,6.780936513491333,161092,520,11.0,20.0,31.0,-0.51388,0,16.39420736,75.10816154,POINT (75.10816154 16.39420736)
3033,161103.0,15.0,0.0,4.48,5.0,2.896480623101076,161103,42,7.0,7.0,11.0,0.09782,2,13.36669765,75.86138605,POINT (75.86138605 13.36669765)
3034,161104.0,55.0,5.0,17.95,12.0,13.170706131411482,161104,1115,62.0,58.0,134.0,1.0676,0,13.31195157,76.2540378,POINT (76.2540378 13.31195157)
3035,161106.0,26.0,4.0,7.1,6.0,3.8118237105091834,161106,780,69.0,64.0,29.0,-0.54403,0,15.7665612,76.1405585,POINT (76.1405585 15.7665612)
3036,161110.0,12.0,6.0,8.31,8.0,1.3906473312813714,161110,1670,92.0,88.0,243.0,-0.40993,0,12.96199459,78.04921979,POINT (78.04921979 12.96199459)
3037,161115.0,48.0,5.0,15.65,10.0,11.879709592410078,161115,60,15.0,15.0,38.0,0.702,0,14.61798332,74.85070176,POINT (74.85070176 14.61798332)
3038,161122.0,59.0,7.0,14.99,10.0,12.000412492910401,161122,790,42.0,42.0,93.0,-0.22328,0,12.48820564,76.94217086,POINT (76.94217086 12.48820564)
3039,161123.0,61.0,4.0,26.0,24.5,16.993528179868946,161123,35,7.0,7.0,0.0,-0.27698,0,15.44381997,75.6214642,POINT (75.6214642 15.44381997)
3040,161132.0,63.0,7.0,37.04,35.5,20.183617118841703,161132,295,27.0,27.0,33.0,-0.47033,1,17.30703842,76.81146019,POINT (76.81146019 17.30703842)
3041,161133.0,19.0,7.0,9.85,9.0,2.495495942693556,161133,310,29.0,27.0,14.0,-0.33782,0,16.53327248,74.82989969,POINT (74.82989969 16.53327248)
3042,161134.0,7.0,0.0,4.44,5.0,2.3465719677861996,161134,460,20.0,20.0,0.0,0.10527,2,14.93656776,75.10548614,POINT (75.10548614 14.93656776)
3043,161139.0,23.0,0.0,6.62,5.0,5.787538336806072,161139,395,30.0,30.0,21.0,0.37063,0,12.17371815,75.77247124,POINT (75.77247124 12.17371815)
3044,161141.0,7.0,0.0,4.41,5.0,1.9343991315134526,161141,435,20.0,15.0,9.0,0.0779,1,16.55124534,76.08042082,POINT (76.08042082 16.55124534)
3045,161142.0,29.0,8.0,13.05,11.0,5.413640180137576,161142,30,6.0,6.0,0.0,0.008,0,12.82304639,74.97493041,POINT (74.97493041 12.82304639)
3046,161150.0,6.0,0.0,0.16,0.0,0.9134549797335388,161150,240,20.0,20.0,11.0,-0.05728,0,13.32703073,75.35621612,POINT (75.35621612 13.32703073)
3047,161161.0,12.0,0.0,3.69,5.0,2.8799131931362094,161161,345,34.0,35.0,36.0,-0.09024,0,13.70459514,75.30573901,POINT (75.30573901 13.70459514)
3048,161166.0,12.0,0.0,5.57,6.0,2.746834541795337,161166,1285,50.0,54.0,107.0,-0.10205,0,15.31508203,76.08221174,POINT (76.08221174 15.31508203)
3049,161170.0,63.0,9.0,37.66,37.0,19.8681755579117,161170,380,20.0,20.0,35.0,0.72888,0,17.36380578,76.85876492,POINT (76.85876492 17.36380578)
3050,161172.0,11.0,0.0,6.77,7.0,2.3700421937172345,161172,1030,69.0,62.0,85.0,-0.36476,0,15.68308673,76.77663521,POINT (76.77663521 15.68308673)
3051,161180.0,23.0,5.0,9.49,8.0,4.790605389718507,161180,405,22.0,22.0,48.0,-0.19812,0,15.92092877,75.6730338,POINT (75.6730338 15.92092877)
3052,161182.0,10.0,6.0,8.13,8.0,1.0455142275454696,161182,130,13.0,13.0,22.0,1.11572,2,12.48198004,77.13883346,POINT (77.13883346 12.48198004)
3053,161190.0,6.0,0.0,4.44,5.0,1.8293168123646601,161190,1575,59.0,49.0,71.0,0.12009,0,13.42491756,76.08396645,POINT (76.08396645 13.42491756)
3054,161192.0,50.0,6.0,18.23,13.0,12.038982515146369,161192,360,18.0,18.0,44.0,-0.12233,0,16.76182341,77.14644602,POINT (77.14644602 16.76182341)
3055,161194.0,7.0,5.0,5.77,6.0,0.6760917097554148,161194,540,24.0,20.0,13.0,0.10543,0,11.73998242,76.75297412,POINT (76.75297412 11.73998242)
3056,161206.0,50.0,11.0,23.27,18.0,11.042513300874942,161206,1405,69.0,58.0,53.0,0.23127,0,12.99818008,77.91169249,POINT (77.91169249 12.99818008)
3057,161213.0,16.0,8.0,10.66,11.0,1.2346659467240522,161213,988,57.0,54.0,53.0,-0.47202,0,16.27635174,75.35240773,POINT (75.35240773 16.27635174)
3058,161215.0,5.0,0.0,0.05,0.0,0.4974937185533102,161215,510,28.0,28.0,37.0,-0.35657,0,12.45598741,75.38086442,POINT (75.38086442 12.45598741)
3059,161222.0,19.0,10.0,13.85,14.0,2.06579282601136,161222,845,34.0,34.0,52.0,-0.18021,0,13.23634767,77.93962545,POINT (77.93962545 13.23634767)
3060,161224.0,5.0,0.0,0.6,0.0,1.6248076809271923,161224,90,18.0,18.0,13.0,-0.02062,0,13.37242244,75.374267,POINT (75.374267 13.37242244)
3061,161226.0,12.0,6.0,7.31,7.0,1.3393655214316964,161226,270,37.0,34.0,45.0,0.29725,0,12.5702545,77.14966293,POINT (77.14966293 12.5702545)
3062,161230.0,9.0,5.0,6.99,7.0,1.0908253755757609,161230,520,22.0,20.0,32.0,0.05673,0,13.49510956,77.12251751,POINT (77.12251751 13.49510956)
3063,161233.0,7.0,0.0,3.53,5.0,2.376783540838332,161233,2725,102.0,95.0,110.0,-0.5844,0,16.36365083,76.38636554,POINT (76.38636554 16.36365083)
3064,161237.0,16.0,0.0,4.12,5.0,3.7317020245459043,161237,1565,63.0,55.0,79.0,-0.735365,0,15.18823237,75.59169885,POINT (75.59169885 15.18823237)
3065,161242.0,10.0,0.0,5.16,5.0,2.6066069899392197,161242,465,43.0,45.0,63.0,-0.06873,0,13.23497364,75.96840095,POINT (75.96840095 13.23497364)
3066,170002.0,12.0,6.0,7.94,8.0,1.2395160345876934,170002,40,5.0,6.0,10.0,0.77045,0,9.412069839,76.74510619,POINT (76.74510619 9.412069839)
3067,170003.0,16.0,7.0,11.66,12.0,2.438114025225236,170003,40,4.0,4.0,6.0,0.39901,0,9.807135205,76.48009937,POINT (76.48009937 9.807135205)
3068,170007.0,18.0,0.0,6.1,5.0,3.6537651812890224,170007,140,14.0,14.0,33.0,0.128225,0,11.7122675,76.27855354,POINT (76.27855354 11.7122675)
3069,170008.0,8.0,5.0,5.87,6.0,0.6581033353509159,170008,15,3.0,3.0,0.0,0.94242,0,12.04592781,75.55100297,POINT (75.55100297 12.04592781)
3070,170009.0,36.0,11.0,19.04,18.0,5.151543458032747,170009,90,3.0,3.0,0.0,0.38646,0,10.36031878,76.30438948,POINT (76.30438948 10.36031878)
3071,170013.0,14.0,5.0,6.84,7.0,1.3395521639712278,170013,110,13.0,13.0,9.0,0.97515,0,9.840208153,76.76481544,POINT (76.76481544 9.840208153)
3072,170014.0,28.0,12.0,18.44,19.0,3.2103582354622042,170014,100,8.0,8.0,14.0,0.27646,0,8.637946515,76.85680701,POINT (76.85680701 8.637946515)
3073,170015.0,18.0,0.0,9.87,11.0,4.34431812831427,170015,20,4.0,4.0,0.0,0.8823,0,12.73904575,74.88075477,POINT (74.88075477 12.73904575)
3074,170018.0,14.0,5.0,7.71,7.0,1.7279756942735047,170018,175,21.0,21.0,23.0,0.42469,0,10.54580544,76.53947986,POINT (76.53947986 10.54580544)
3075,170026.0,18.0,5.0,11.08,11.0,2.1710826792179057,170026,15,3.0,3.0,3.0,0.51441,0,11.83461476,75.45861781,POINT (75.45861781 11.83461476)
3076,170028.0,18.0,8.0,11.7,11.0,2.3769728648009427,170028,100,10.0,10.0,19.0,1.23882,0,10.64379749,76.54699415,POINT (76.54699415 10.64379749)
3077,170029.0,35.0,9.0,17.47,16.0,4.946625112134534,170029,30,3.0,3.0,0.0,0.284,0,10.64501922,76.06601403,POINT (76.06601403 10.64501922)
3078,170030.0,16.0,0.0,7.36,7.0,2.2339203208709124,170030,30,0.0,6.0,15.0,-1.09157,0,11.63264347,76.03202518,POINT (76.03202518 11.63264347)
3079,170041.0,9.0,0.0,6.29,6.0,1.601842688905499,170041,170,22.0,22.0,3.0,-0.16405,0,9.574553886,77.09831639,POINT (77.09831639 9.574553886)
3080,170043.0,7.0,0.0,2.61,0.0,2.7418789178225946,170043,210,16.0,17.0,14.0,0.22206,0,11.11590856,76.5941217,POINT (76.5941217 11.11590856)
3081,170049.0,12.0,5.0,7.8,8.0,1.697056274847714,170049,420,37.0,37.0,35.0,0.90253,0,9.619427,76.414862,POINT (76.414862 9.619427)
3082,170050.0,17.0,9.0,11.4,11.0,1.772004514666935,170050,188,20.0,27.0,41.0,0.36929,0,10.78920167,76.03138717,POINT (76.03138717 10.78920167)
3083,170056.0,35.0,12.0,19.88,19.5,5.21014395194605,170056,45,14.0,14.0,29.0,1.2354,0,9.653083642,76.54967837,POINT (76.54967837 9.653083642)
3084,170057.0,63.0,35.0,59.29,62.0,5.872469667865471,170057,75,5.0,5.0,0.0,1.50653,0,9.975148993,76.34496168,POINT (76.34496168 9.975148993)
3085,170059.0,7.0,0.0,5.21,6.0,1.935432768142567,170059,20,4.0,4.0,0.0,0.56457,0,11.84242595,75.64872908,POINT (75.64872908 11.84242595)
3086,170062.0,21.0,10.0,14.53,14.0,2.5940508861624134,170062,18,13.0,13.0,1.0,1.1069,0,9.803591,76.32257,POINT (76.32257 9.803591)
3087,170065.0,11.0,6.0,8.84,9.0,1.3016912076218385,170065,49,10.0,9.0,21.0,0.29551,0,10.69561149,76.47313392,POINT (76.47313392 10.69561149)
3088,170071.0,5.0,0.0,0.85,0.0,1.8781639970992947,170071,0,5.0,5.0,0.0,-0.10723,0,10.21323948,77.18585013,POINT (77.18585013 10.21323948)
3089,170073.0,47.0,10.0,25.42,24.0,5.776123267382717,170073,50,7.0,7.0,20.0,0.09937,0,8.419286709,77.00306548,POINT (77.00306548 8.419286709)
3090,170076.0,12.0,7.0,9.43,9.0,1.2430205147140574,170076,60,6.0,6.0,0.0,0.74095,0,9.546274857,76.66421245,POINT (76.66421245 9.546274857)
3091,170081.0,18.0,5.0,9.62,9.0,3.245858900198836,170081,95,11.0,11.0,0.0,0.04541,0,11.62202638,76.0959208,POINT (76.0959208 11.62202638)
3092,170083.0,13.0,0.0,6.17,6.0,1.9902512404216708,170083,160,41.0,41.0,57.0,0.79499,0,12.10331507,75.39502905,POINT (75.39502905 12.10331507)
3093,170084.0,13.0,7.0,8.35,8.0,1.329473580030833,170084,20,2.0,2.0,0.0,0.05613,0,9.84079604,76.53324138,POINT (76.53324138 9.84079604)
3094,170086.0,14.0,5.0,7.43,7.0,2.131924013655271,170086,70,9.0,9.0,11.0,0.37085,0,12.51287071,75.09321969,POINT (75.09321969 12.51287071)
3095,170088.0,14.0,5.0,6.97,6.0,1.8944920163463344,170088,45,7.0,7.0,11.0,0.13087,0,11.80640964,75.96091075,POINT (75.96091075 11.80640964)
3096,170094.0,32.0,13.0,21.7,21.0,5.294336596779619,170094,2,2.0,0.0,0.0,-0.38635,0,8.409939288,77.0855863,POINT (77.0855863 8.409939288)
3097,170095.0,10.0,6.0,7.57,7.0,0.9513674369033237,170095,60,10.0,10.0,19.0,0.75246,0,11.58331231,75.6713589,POINT (75.6713589 11.58331231)
3098,170097.0,9.0,6.0,7.18,7.0,0.5362835071116769,170097,380,16.0,22.0,14.0,0.326955,0,9.497448015,76.74501534,POINT (76.74501534 9.497448015)
3099,170103.0,23.0,11.0,14.24,13.5,2.608141100477503,170103,10,2.0,2.0,0.0,0.1871,0,9.265562404,76.58725372,POINT (76.58725372 9.265562404)
3100,170106.0,14.0,7.0,10.21,10.0,1.5052906696050434,170106,10,2.0,2.0,0.0,1.02062,0,9.889328958,76.48747321,POINT (76.48747321 9.889328958)
